"DATE","TIME","SIOH4","CI_up","CI_low"
2012-01-06,38,0.991031769558873,1.01894910688532,0.979851558749037
2012-01-07,39,0.995110419700916,1.02315251107222,0.983466563428098
2012-01-08,40,0.999081915468822,1.02728913278097,0.987005837104119
2012-01-09,41,1.00294453359631,1.03135482057916,0.990467654376658
2012-01-10,42,1.00669668399694,1.03534475645614,0.993849570321066
2012-01-11,43,1.01033691197949,1.03925329367457,0.997148256026479
2012-01-12,44,1.01386390019351,1.04307384218829,1.00035938199154
2012-01-13,45,1.01727647028735,1.04679882237491,1.00347757010162
2012-01-14,46,1.02057358426274,1.05041970102234,1.00649642799312
2012-01-15,47,1.02375434551126,1.05392711500222,1.00940867100097
2012-01-16,48,1.02681799951956,1.05731107903892,1.01220632778047
2012-01-17,49,1.02976393423254,1.06056126561482,1.01488101728437
2012-01-18,50,1.03259168006512,1.06366733832016,1.01742427804498
2012-01-19,51,1.03530090955599,1.06661931550601,1.01982792631027
2012-01-20,52,1.03789143665845,1.06940793920084,1.02208441777432
2012-01-21,53,1.04036321566626,1.07202502480825,1.02418718832364
2012-01-22,54,1.04271633977456,1.07446376974335,1.02613095200582
2012-01-23,55,1.04495103927857,1.07671900333593,1.02791193875375
2012-01-24,56,1.04706767941515,1.07878736541623,1.02952805964034
2012-01-25,57,1.04906675785477,1.08066740641436,1.03097899299731
2012-01-26,58,1.05094890185399,1.08235960705251,1.03226619010301
2012-01-27,59,1.0527148650806,1.08338646202795,1.03387266234867
2012-01-28,60,1.05436552412606,1.08470841377449,1.03484677806658
2012-01-29,61,1.05590187472184,1.08585487199541,1.03567085379697
2012-01-30,62,1.05732502767812,1.08683280413876,1.03635207973395
2012-01-31,63,1.05863620456519,1.08765021630078,1.03689848762112
2012-02-01,64,1.05983673315934,1.08831585771162,1.03731865719904
2012-02-02,65,1.06092804267617,1.08883891865227,1.03762142103988
2012-02-03,66,1.06191165881568,1.0892287362794,1.03781558256693
2012-02-04,67,1.06278919864398,1.08949452240024,1.0379096613832
2012-02-05,68,1.06356236533705,1.08964512648109,1.0379116789832
2012-02-06,69,1.06423294281246,1.08968884600594,1.03782899641816
2012-02-07,70,1.06480279027477,1.08963329456541,1.0376682133732
2012-02-08,71,1.06527383670017,1.08948533553472,1.03743513520338
2012-02-09,72,1.06564807528548,1.08925108568393,1.03713481058732
2012-02-10,73,1.06592755788571,1.08893598843086,1.03677163751577
2012-02-11,74,1.06611438946375,1.08854495076078,1.03634952946252
2012-02-12,75,1.06621072257414,1.08808253144121,1.03587212719167
2012-02-13,76,1.06621875190194,1.08755316172788,1.03534303546752
2012-02-14,77,1.06614070887592,1.08696137426093,1.03476605895093
2012-02-15,78,1.06597885637363,1.08631201241763,1.0341454089043
2012-02-16,79,1.06573548353434,1.08561039206504,1.03348585296408
2012-02-17,80,1.06541290069357,1.08486239110587,1.03279278471536
2012-02-18,81,1.06501343445148,1.08407444944941,1.0320721979735
2012-02-19,82,1.06453942288486,1.08325347230408,1.031330561617
2012-02-20,83,1.06399321091111,1.08240664151299,1.03057460292526
2012-02-21,84,1.06337714580997,1.08154115115514,1.02981101871229
2012-02-22,85,1.0626935729076,1.08066389294074,1.02904614226764
2012-02-23,86,1.06194483142506,1.07978112260647,1.02828559889864
2012-02-24,87,1.06113325049232,1.0788981398833,1.02753398319761
2012-02-25,88,1.06026114532665,1.07801901181758,1.02679458736581
2012-02-26,89,1.05933081357341,1.07714636313741,1.02606920302706
2012-02-27,90,1.05834453180573,1.07628124925543,1.02535801033599
2012-02-28,91,1.05730455217882,1.07542311876701,1.02465955923856
2012-02-29,92,1.05621309923351,1.07456986413494,1.02397083963886
2012-03-01,93,1.05507236684354,1.07371795248923,1.02328743073772
2012-03-02,94,1.05388451530045,1.07286262354915,1.02260371528442
2012-03-03,95,1.05265166853006,1.07199813867153,1.02191314191896
2012-03-04,96,1.05137591143474,1.0711180637619,1.02120851793116
2012-03-05,97,1.05005928735596,1.07021556892469,1.02048231525441
2012-03-06,98,1.04870379565278,1.0689111117525,1.02009959109578
2012-03-07,99,1.04731138939228,1.06794451737711,1.01930648225314
2012-03-08,100,1.04588397314971,1.06693555787188,1.01847014726273
2012-03-09,101,1.04442340091728,1.06587863086549,1.0175845380773
2012-03-10,102,1.04293147412205,1.06476900073381,1.01664452429284
2012-03-11,103,1.04140993975534,1.06360293755795,1.01564602578845
2012-03-12,104,1.03986048861783,1.06237780714571,1.01458609597363
2012-03-13,105,1.03828475368653,1.06109211177575,1.01346295565814
2012-03-14,106,1.03668430861173,1.0597454833078,1.01227597948262
2012-03-15,107,1.03506066635427,1.05833863213031,1.01102563862128
2012-03-16,108,1.03341527797499,1.05687325705407,1.00971340505901
2012-03-17,109,1.03174953159052,1.05535192265676,1.00834162410437
2012-03-18,110,1.03006475151085,1.05377791167251,1.00691336286065
2012-03-19,111,1.02836219757567,1.05215506073225,1.00543224306648
2012-03-20,112,1.02664306470769,1.05048758803064,1.00390226697001
2012-03-21,113,1.02490848270164,1.04877992128589,1.00232764467371
2012-03-22,114,1.0231595162685,1.04703653366769,1.00071263067732
2012-03-23,115,1.02139716535399,1.04526179424467,0.999061376198908
2012-03-24,116,1.0196223657501,1.04345983804407,0.997377802366466
2012-03-25,117,1.01783599001749,1.04163445916537,0.995665497685053
2012-03-26,118,1.01603884873482,1.03978902871506,0.993927641468014
2012-03-27,119,1.01423169208921,1.03792643780259,0.992166953347379
2012-03-28,120,1.0124152118195,1.03604906460731,0.990385667699937
2012-03-29,121,1.01059004352074,1.03415876369177,0.988585530945096
2012-03-30,122,1.00875676931514,1.03225687533657,0.986767819228776
2012-03-31,123,1.00691592089069,1.03034425267156,0.984933373974129
2012-04-01,124,1.00506798290449,1.0284213046816,0.983082653060518
2012-04-02,125,1.00321339674338,1.02648805362824,0.98121579584459
2012-04-03,126,1.00135256463012,1.02454420588505,0.979332700695643
2012-04-04,127,0.999485854058377,1.02258923547282,0.977433114020053
2012-04-05,128,0.997613602535452,1.02062247957012,0.975516729764478
2012-04-06,129,0.995736122607299,1.0186432448872,0.973583298035463
2012-04-07,130,0.993853707135985,1.01665092301353,0.971632740739295
2012-04-08,131,0.991966634796171,1.01464511173901,0.969665271086407
2012-04-09,132,0.990075175753707,1.01262573802813,0.967681512540065
2012-04-10,133,0.988179597486628,1.01059317696926,0.965682611492617
2012-04-11,134,0.986280170706569,1.00854835983421,0.963670336828721
2012-04-12,135,0.984377175337018,1.00649286357759,0.961647158795333
2012-04-13,136,0.982470906503784,1.00442897387451,0.959616299432662
2012-04-14,137,0.980561680492827,1.00235971428098,0.957581747371209
2012-04-15,138,0.97864984063086,1.00028883537819,0.95554823113703
2012-04-16,139,0.976735763045145,0.998220759812371,0.953521147212191
2012-04-17,140,0.974819862260352,0.996160481856004,0.951506441855397
2012-04-18,141,0.972902596592436,0.994113423292712,0.94951044889445
2012-04-19,142,0.970984473301853,0.992085250791165,0.947539689079505
2012-04-20,143,0.969066053471248,0.990081663165767,0.945600639813203
2012-04-21,144,0.967147956575667,0.988108159696642,0.943699486823922
2012-04-22,145,0.965230864716542,0.986169802707252,0.94184187133009
2012-04-23,146,0.96331552649377,0.984270988653768,0.940032647238721
2012-04-24,147,0.961402760493311,0.982415241945791,0.938275662813716
2012-04-25,148,0.959493458370671,0.980605044588067,0.936573580039588
2012-04-26,149,0.957588587513295,0.978841712615698,0.934927742708837
2012-04-27,150,0.955689193267295,0.977125327396409,0.933338101288031
2012-04-28,151,0.953796400716036,0.975454726464494,0.931803199146294
2012-04-29,152,0.951911415999706,0.973827554933894,0.93032022106682
2012-04-30,153,0.950035527166391,0.972240375007754,0.928885101405008
2012-05-01,154,0.948170104546,0.970688827914256,0.927492686062386
2012-05-02,155,0.946316600639043,0.969167839948727,0.926136939807653
2012-05-03,156,0.94447654951248,0.967671862312782,0.924811188515155
2012-05-04,157,0.942651565694885,0.966195133164409,0.923508384654931
2012-05-05,158,0.940843342563064,0.964731949718043,0.922221383842208
2012-05-06,159,0.939053650211971,0.963276938302629,0.920943220374991
2012-05-07,160,0.937284332799668,0.961825310909702,0.919667370362811
2012-05-08,161,0.935537305358896,0.960373097837405,0.918387992168409
2012-05-09,162,0.933814550067103,0.959236571480434,0.916780911307677
2012-05-10,163,0.932118111967246,0.957774281975293,0.915481914626992
2012-05-11,164,0.930450094132759,0.956306269395825,0.914167778202964
2012-05-12,165,0.928812652271586,0.95483342469905,0.912837049631624
2012-05-13,166,0.927207988766552,0.953358008553902,0.911489572148459
2012-05-14,167,0.925638346152224,0.951883613288274,0.91012646549467
2012-05-15,168,0.924106000032344,0.950415075357606,0.908750059640009
2012-05-16,169,0.922613251446475,0.948958341614585,0.907363784686126
2012-05-17,170,0.921162418700051,0.947520294077989,0.905972021639105
2012-05-18,171,0.91975582867832,0.946108539158463,0.904579919943426
2012-05-19,172,0.918395807671712,0.94473116840103,0.903193188712544
2012-05-20,173,0.917084671747916,0.943396498751198,0.901817869473773
2012-05-21,174,0.91582471671422,0.942112801141213,0.900460098959478
2012-05-22,175,0.914618207722223,0.940888026808336,0.899125870998157
2012-05-23,176,0.913467368575865,0.939729541159398,0.897820806843109
2012-05-24,177,0.912374370812375,0.938643875122956,0.896549943257537
2012-05-25,178,0.911341322634112,0.937636503702292,0.895317547278368
2012-05-26,179,0.910370257777038,0.936711660777729,0.894126965739477
2012-05-27,180,0.909463124408432,0.935872198045736,0.892980516313477
2012-05-28,181,0.908621774152185,0.93511949431388,0.891879425049474
2012-05-29,182,0.907847951344265,0.934453419252133,0.89082381323103
2012-05-30,183,0.907143282623622,0.933872353265444,0.889812734011344
2012-05-31,184,0.906509266964463,0.9333732625964,0.888844256907783
2012-06-01,185,0.905947266254612,0.932951826321002,0.887915596078106
2012-06-02,186,0.9054584965212,0.932602609789507,0.887023276554344
2012-06-03,187,0.905044019899349,0.932319277465097,0.886163331416121
2012-06-04,188,0.904704737431763,0.93209483712575,0.885331522299066
2012-06-05,189,0.904441382777405,0.931921907028519,0.884523575624689
2012-06-06,190,0.904254516895733,0.931792997814774,0.883735427398341
2012-06-07,191,0.904144523759806,0.931700801518062,0.882963470191344
2012-06-08,192,0.90411160713692,0.931638480840828,0.882204796813755
2012-06-09,193,0.904155788459992,0.931599952694176,0.881457436002095
2012-06-10,194,0.904276905796757,0.93158016065097,0.880720576008214
2012-06-11,195,0.904474613907653,0.931575331266963,0.879994772116949
2012-06-12,196,0.904748385367276,0.931583209020762,0.879282133702107
2012-06-13,197,0.905097512709051,0.931603263788018,0.878586485347972
2012-06-14,198,0.905521111538519,0.931636863226285,0.877913494765923
2012-06-15,199,0.906018124547931,0.931687400217935,0.877270757761285
2012-06-16,200,0.906587326353811,0.931760362750429,0.876667827536519
2012-06-17,201,0.907227329070055,0.931863330666013,0.876116172550893
2012-06-18,202,0.907936588522311,0.932552252107975,0.875082673798908
2012-06-19,203,0.9087134110047,0.932751582819776,0.874669040112704
2012-06-20,204,0.909555960477573,0.933014391006361,0.87435100422005
2012-06-21,205,0.91046226610495,0.933354467953066,0.874145236894126
2012-06-22,206,0.911430230032278,0.933785984873526,0.874068439043505
2012-06-23,207,0.912457635309212,0.934322757418371,0.874136584745094
2012-06-24,208,0.913542153867949,0.934977423671755,0.874364086927676
2012-06-25,209,0.914681354475065,0.935760595930859,0.874762948750967
2012-06-26,210,0.915872710583423,0.936680066040189,0.87534198263723
2012-06-27,211,0.917113608020484,0.937740154090072,0.87610618769487
2012-06-28,212,0.918401352459779,0.938941285529292,0.877056369684743
2012-06-29,213,0.919733176633127,0.940279859710944,0.878189063575338
2012-06-30,214,0.921106247252414,0.94174843572931,0.879496779732858
2012-07-01,215,0.922517671620627,0.943336216117439,0.880968548386373
2012-07-02,216,0.923964503922794,0.945029765701188,0.882590693659938
2012-07-03,217,0.925443751197655,0.946813871703481,0.884347738265626
2012-07-04,218,0.926952379000685,0.948672438676135,0.886223329250454
2012-07-05,219,0.928487316777974,0.950589319170415,0.888201084683243
2012-07-06,220,0.930045462978566,0.9525490041224,0.890265286233429
2012-07-07,221,0.931623689939892,0.95453712834842,0.892401375475483
2012-07-08,222,0.933218848587088,0.956540778457376,0.89459624441362
2012-07-09,223,0.934827772991897,0.958548616835382,0.896838337136259
2012-07-10,224,0.936447284840799,0.961331689548324,0.898336760148369
2012-07-11,225,0.938074197864739,0.963315878369052,0.90064852298567
2012-07-12,226,0.93970532228449,0.965278354177353,0.902981635037713
2012-07-13,227,0.941337469326088,0.96721287624815,0.905329288566855
2012-07-14,228,0.942967455860247,0.969113897732259,0.907685228337068
2012-07-15,229,0.944592109217743,0.970976332213894,0.910043498628243
2012-07-16,230,0.946208272229964,0.972795355199915,0.912398225546742
2012-07-17,231,0.947812808539709,0.974566251019093,0.914743444362379
2012-07-18,232,0.949402608222254,0.976284311042949,0.917072977192008
2012-07-19,233,0.950974593750527,0.977944785611893,0.919380363151175
2012-07-20,234,0.952525726330984,0.97954288925421,0.921658840801112
2012-07-21,235,0.954053012628585,0.981073856371301,0.923901380976956
2012-07-22,236,0.955553511890144,0.982533042207997,0.926100766553068
2012-07-23,237,0.957024343465364,0.983916061387781,0.928249714082836
2012-07-24,238,0.958462694714045,0.985218953455915,0.930341030315895
2012-07-25,239,0.959865829276762,0.986438361814765,0.932367794233454
2012-07-26,240,0.961231095674314,0.987571709478893,0.934323552517754
2012-07-27,241,0.962555936189271,0.988617352830569,0.936202513598491
2012-07-28,242,0.963837895970709,0.989574693869935,0.937999723199255
2012-07-29,243,0.965074632291145,0.990444233261534,0.939711203488401
2012-07-30,244,0.966263923873215,0.991227551485675,0.941334039433645
2012-07-31,245,0.967403680192552,0.991927213680805,0.942866400413398
2012-08-01,246,0.968491950653598,0.992546604398468,0.944307492530573
2012-08-02,247,0.969526933526358,0.993089709512637,0.945657446431283
2012-08-03,248,0.970506984525203,0.993560871283292,0.946917154862406
2012-08-04,249,0.971430624905733,0.993964546577656,0.948088081387951
2012-08-05,250,0.972296548952779,0.994305096145341,0.949172064682748
2012-08-06,251,0.973103630732201,0.994586625062159,0.950171140852398
2012-08-07,252,0.973850929981133,0.994812883178929,0.951087400019143
2012-08-08,253,0.974537697016209,0.99498722276203,0.951922884912087
2012-08-09,254,0.975163376546853,0.995112601412408,0.952679530792783
2012-08-10,255,0.97572761029101,0.995191613556847,0.953359139692534
2012-08-11,256,0.976230238303695,0.995226533549147,0.9539633786154
2012-08-12,257,0.976671298944103,0.99471455397398,0.954998593702396
2012-08-13,258,0.977051027424656,0.994673293131098,0.955450348899822
2012-08-14,259,0.97736985290468,0.994592796763123,0.95583145489045
2012-08-15,260,0.977628394112284,0.994474349905903,0.956143170815691
2012-08-16,261,0.977827453499655,0.994319005946016,0.956386675809253
2012-08-17,262,0.977968009959098,0.994127579161678,0.956563071660955
2012-08-18,263,0.978051210149055,0.99390064047738,0.956673386013581
2012-08-19,264,0.978078358500611,0.993638521868042,0.956718579900772
2012-08-20,265,0.978050905994922,0.993341333878246,0.956699563631704
2012-08-21,266,0.977970437820268,0.993008999603534,0.956617224904708
2012-08-22,267,0.977838660033513,0.992641307372656,0.956472472640967
2012-08-23,268,0.977657385364298,0.992237983302557,0.956266299345369
2012-08-24,269,0.977428518310968,0.991798783795044,0.955999863730067
2012-08-25,270,0.977154039685057,0.991323606759412,0.95567459374449
2012-08-26,271,0.97683599076571,0.99081261871343,0.955292307918813
2012-08-27,272,0.976476457227108,0.990266392819274,0.954855349999919
2012-08-28,273,0.976077553000572,0.989686050358129,0.954366728351261
2012-08-29,274,0.975641404228974,0.989073395342904,0.953830247849765
2012-08-30,275,0.975170133464598,0.98843102935951,0.953250618669162
2012-08-31,276,0.974665844252895,0.987762431980461,0.952633524252067
2012-09-01,277,0.974130606234285,0.987071991982149,0.951985630887584
2012-09-02,278,0.973566440884444,0.98636497678105,0.951314524384713
2012-09-03,279,0.972975308000939,0.985647432269814,0.950628565609188
2012-09-04,280,0.972359093030976,0.984926012261416,0.949936665600842
2012-09-05,281,0.971719595321821,0.984207745039836,0.94924799124387
2012-09-06,282,0.971058517362391,0.983499752554648,0.948571622062264
2012-09-07,283,0.970377455071962,0.982808943940099,0.947916185613331
2012-09-08,284,0.969677889180092,0.98214170799751,0.947289501643445
2012-09-09,285,0.968961177730711,0.981503628513766,0.946698263151423
2012-09-10,286,0.968228549733235,0.980899242152529,0.946147776422542
2012-09-11,287,0.967481099974198,0.980331852235929,0.945641773487036
2012-09-12,288,0.966719784994487,0.979803404476076,0.945182301228846
2012-09-13,289,0.965945420229458,0.979314423985413,0.944769683238942
2012-09-14,290,0.965158678301978,0.978864007661915,0.944402544599763
2012-09-15,291,0.964360088451611,0.978449862747476,0.944077886508181
2012-09-16,292,0.96355003707633,0.977742503230285,0.944117074504243
2012-09-17,293,0.962728769356353,0.977389801427738,0.943861519496475
2012-09-18,294,0.961896391922568,0.977059041020958,0.943630885078705
2012-09-19,295,0.961052876524487,0.976743305327669,0.943416971389207
2012-09-20,296,0.960198064644555,0.976434824097962,0.943210640730828
2012-09-21,297,0.95933167299702,0.976125097724867,0.943001958711864
2012-09-22,298,0.958453299840388,0.975805017728279,0.942780328300074
2012-09-23,299,0.957562432022882,0.975464982739026,0.942534616825046
2012-09-24,300,0.956658452670546,0.975095010448849,0.942253277209605
2012-09-25,301,0.955740649417934,0.974684847050338,0.941924465702348
2012-09-26,302,0.954808223072137,0.974224076588708,0.941536159173889
2012-09-27,303,0.953860296592504,0.973702233390028,0.941076275658405
2012-09-28,304,0.952895924261506,0.973108921306129,0.940532802273478
2012-09-29,305,0.951914100916916,0.972433943899543,0.93989393491873
2012-09-30,306,0.950913771112666,0.971667449851562,0.939148234210878
2012-10-01,307,0.949893838075403,0.970555615336549,0.938529284379194
2012-10-02,308,0.948853172326491,0.969578653100842,0.937538073045531
2012-10-03,309,0.947790619845093,0.968484309397968,0.936409937043028
2012-10-04,310,0.946705009657004,0.967265998598661,0.935136928838296
2012-10-05,311,0.945595160746211,0.965918564246252,0.93371261664237
2012-10-06,312,0.944459888201288,0.964438581165507,0.932132402205609
2012-10-07,313,0.943298008526486,0.962824684054395,0.930393865223169
2012-10-08,314,0.942108344067163,0.9610779171025,0.928497128439577
2012-10-09,315,0.940889726520435,0.959202095293339,0.926445233514602
2012-10-10,316,0.939640999523975,0.957204162650903,0.924244512147455
2012-10-11,317,0.938361020337949,0.955094525396616,0.921904929476473
2012-10-12,318,0.937048660656563,0.95288732867926,0.919440367291639
2012-10-13,319,0.93570280660588,0.950600634729644,0.91686880366854
2012-10-14,320,0.93432235800285,0.948256449491546,0.914212334843972
2012-10-15,321,0.932906226966502,0.945880536844696,0.911496977446968
2012-10-16,322,0.931453335985525,0.943501958660178,0.908752188854618
2012-10-17,323,0.929962615556938,0.941152290043897,0.906010055434954
2012-10-18,324,0.928433001518044,0.938864486451666,0.903304126952005
2012-10-19,325,0.926863432198561,0.936671424212326,0.900667921588584
2012-10-20,326,0.925252845521901,0.934604194434266,0.898133185653971
2012-10-21,327,0.923600176184308,0.932690291818745,0.895728054228998
2012-10-22,328,0.921904353038397,0.930951888688615,0.893475307543307
2012-10-23,329,0.920164296803912,0.92969459058388,0.891100748594955
2012-10-24,330,0.918378918223846,0.928350004585989,0.889188745705658
2012-10-25,331,0.916547116778618,0.927203880120987,0.887453424048204
2012-10-26,332,0.914667780065478,0.926248115954176,0.885887267827793
2012-10-27,333,0.912739783944795,0.925467700631803,0.884475921977803
2012-10-28,334,0.910761993549851,0.924841979371425,0.883199496066037
2012-10-29,335,0.908733265252265,0.92434614300567,0.882034084262548
2012-10-30,336,0.906652449671358,0.923952744272365,0.880953303678462
2012-10-31,337,0.904518395812656,0.923633079820198,0.879929688405447
2012-11-01,338,0.902329956418184,0.923358329663083,0.878935831676101
2012-11-02,339,0.90008599460899,0.923100403537061,0.877945227502551
2012-11-03,340,0.897785391898308,0.922832493314783,0.876932813473616
2012-11-04,341,0.895427057651294,0.922981509712598,0.875423107540031
2012-11-05,342,0.8930099400642,0.922626980702663,0.874291470647526
2012-11-06,343,0.890533038731324,0.922191746473829,0.87307328094878
2012-11-07,344,0.887995418861764,0.921655262726368,0.871750321134382
2012-11-08,345,0.885396227199088,0.920998238184095,0.870305748956612
2012-11-09,346,0.882734709684882,0.920202433505762,0.868723899005164
2012-11-10,347,0.880010230891091,0.919250481956488,0.866990111107532
2012-11-11,348,0.877222295225335,0.918125752079638,0.865090605083619
2012-11-12,349,0.874370569887378,0.916812267402402,0.863012415774586
2012-11-13,350,0.871454909523062,0.915988060068452,0.860050034101871
2012-11-14,351,0.868475382483715,0.914261121926361,0.857569610960531
2012-11-15,352,0.865432298554078,0.912301479774336,0.854877217983804
2012-11-16,353,0.862326237960021,0.910096492453377,0.851964089508877
2012-11-17,354,0.859158081408837,0.907635057312608,0.848823179842279
2012-11-18,355,0.855929040850282,0.904908137996393,0.84544963997717
2012-11-19,356,0.85264069057661,0.901909432587559,0.841841395938732
2012-11-20,357,0.849294998205963,0.898636172680062,0.837999810615691
2012-11-21,358,0.845894355017526,0.895090018946991,0.83393038988167
2012-11-22,359,0.842441605031222,0.891277983325241,0.829643466085876
2012-11-23,360,0.838940072152281,0.888293066049092,0.824074960622605
2012-11-24,361,0.835393584635425,0.88400211752863,0.819399438959478
2012-11-25,362,0.831806496068433,0.87950451238914,0.814571561097961
2012-11-26,363,0.828183702035032,0.87483379906301,0.809623486172221
2012-11-27,364,0.824530651596638,0.870029044030396,0.804591354390344
2012-11-28,365,0.820853352736359,0.865133076706591,0.799513689879845
2012-11-29,366,0.817158370940674,0.860190210913966,0.794429453527378
2012-11-30,367,0.813452820158312,0.85524372946563,0.789375994711578
2012-12-01,368,0.809744345474471,0.850333495176907,0.784387196346735
2012-12-02,369,0.806041096973256,0.845494038601109,0.779492080282745
2012-12-03,370,0.802351694431632,0.839642946145532,0.775824467821773
2012-12-04,371,0.79868518269226,0.835021800639915,0.771181569125116
2012-12-05,372,0.795050977795904,0.830535353071249,0.766685658274564
2012-12-06,373,0.791458804210329,0.826192553100175,0.762344837014719
2012-12-07,374,0.787918623763174,0.821997974149857,0.758163901954623
2012-12-08,375,0.78444055716067,0.817953114493771,0.754145419076656
2012-12-09,376,0.78103479924079,0.814057607047225,0.750290665745873
2012-12-10,377,0.77771152935566,0.810310235041781,0.746600367488003
2012-12-11,378,0.774480818491224,0.80670971378365,0.743075211602953
2012-12-12,379,0.771352534900711,0.803255244674716,0.739716158442217
2012-12-13,380,0.768336250141633,0.799946874454235,0.736524592740666
2012-12-14,381,0.765441147456623,0.796785703455967,0.73350236488382
2012-12-15,382,0.762675934421182,0.79299157253325,0.731434184316534
2012-12-16,383,0.760048761695257,0.790915167245865,0.727975505622117
2012-12-17,384,0.757567149563186,0.788213869616269,0.725476639110498
2012-12-18,385,0.755237923733589,0.785675881207812,0.723158606862265
2012-12-19,386,0.753067161607209,0.783308132203724,0.721025257631638
2012-12-20,387,0.751060149918142,0.781118684908757,0.719080944006997
2012-12-21,388,0.749221354326629,0.779116730981992,0.71733065694941
2012-12-22,389,0.74755440120432,0.777312585922824,0.715780188403328
2012-12-23,390,0.746062071520636,0.775717657741643,0.714436295314642
2012-12-24,391,0.74474630642543,0.774344353394763,0.713306825138276
2012-12-25,392,0.743608223840566,0.773205874882966,0.712400749746285
2012-12-26,393,0.742648145131292,0.772315851694925,0.711728045394748
2012-12-27,394,0.741865630733985,0.771687763789726,0.711299357054176
2012-12-28,395,0.741259523474172,0.771334135338559,0.711125402720769
2012-12-29,396,0.740827998218561,0.771265525803289,0.71121611177518
2012-12-30,397,0.740568616465555,0.772531820264672,0.710537134296963
2012-12-31,398,0.740478384486549,0.773049362134527,0.711180441012176
2013-01-01,399,0.740553813679312,0.773861170779706,0.712102120983408
2013-01-02,400,0.740790981878342,0.774959848788697,0.713298129142284
2013-01-03,401,0.741185594477455,0.775297096380947,0.715794331025714
2013-01-04,402,0.741733044349456,0.776926935516426,0.717503834907904
2013-01-05,403,0.742428469689042,0.778790438322862,0.719443710998253
2013-01-06,404,0.743266809051241,0.780862540773116,0.721590250945944
2013-01-07,405,0.744242853002892,0.783116486420511,0.723916880830565
2013-01-08,406,0.745351291943714,0.785524996222228,0.726395305998701
2013-01-09,407,0.746586759782864,0.788061238923343,0.728996571553477
2013-01-10,408,0.74794387327346,0.790699554707772,0.731691954771232
2013-01-11,409,0.749417266909726,0.793415936572928,0.734453655088512
2013-01-12,410,0.751001623378352,0.796188306292882,0.737255285670163
2013-01-13,411,0.752691699627072,0.798996634925314,0.740072193667025
2013-01-14,412,0.754482348670081,0.801822956810186,0.742881645597053
2013-01-15,413,0.75636853729256,0.80465131745866,0.745662914126135
2013-01-16,414,0.758345359846772,0.806735494120413,0.749129488466154
2013-01-17,415,0.760408048351348,0.809526150893628,0.751801791934852
2013-01-18,416,0.762551979115462,0.812281558867977,0.754396309827928
2013-01-19,417,0.764772676112114,0.81499278170107,0.756900254093247
2013-01-20,418,0.767065811321667,0.817652422205248,0.759302693922065
2013-01-21,419,0.769427202259725,0.820254572973302,0.761594534868639
2013-01-22,420,0.771852806893933,0.822794808600793,0.763768536750776
2013-01-23,421,0.774338716143958,0.825270232664941,0.765819386105928
