"DATE","TIME","NO3","CI_up","CI_low"
2017-05-17,1997,0.126913843305079,0.168330710835559,0.0864127298104137
2017-05-18,1998,0.12106803643895,0.160337549670121,0.0827514740127949
2017-05-19,1999,0.115502605171519,0.152761826480525,0.0791868193677323
2017-05-20,2000,0.110214659547306,0.145603086516682,0.0757185743487726
2017-05-21,2001,0.105200867594308,0.138861030013918,0.0723469753373475
2017-05-22,2002,0.100457497853586,0.132535420216777,0.0690726989580731
2017-05-23,2003,0.095980462690088,0.126625962839423,0.0658969033206512
2017-05-24,2004,0.0917653618543761,0.11897038761956,0.0649830679025781
2017-05-25,2005,0.0878075257805155,0.113969423007935,0.0619319393381552
2017-05-26,2006,0.0841020581308891,0.109370361287786,0.058997882284358
2017-05-27,2007,0.0806438771326157,0.105171208169954,0.0561846361166043
2017-05-28,2008,0.0774277552915308,0.101369098829153,0.0534967887098063
2017-05-29,2009,0.0744483571165689,0.0979601656447055,0.0509397736797021
2017-05-30,2010,0.0717002745385152,0.094939449786351,0.0485197889241466
2017-05-31,2011,0.0691780597607445,0.0923008579607435,0.0462436233750245
2017-06-01,2012,0.0668762553341708,0.0900371532311084,0.0441183894956118
2017-06-02,2013,0.0647894213029137,0.088139956989547,0.042151169305183
2017-06-03,2014,0.0629121593195919,0.0865997310534723,0.0403485888652839
2017-06-04,2015,0.0612391336787919,0.0854057065958057,0.038716338849809
2017-06-05,2016,0.0597650892630142,0.0845457308170178,0.0372586575892001
2017-06-06,2017,0.0584848664366791,0.0840060123594566,0.0359777900355961
2017-06-07,2018,0.0573934129600066,0.0837707615053455,0.0348734344883291
2017-06-08,2019,0.0564857930254805,0.0838217405760623,0.0339421916006682
2017-06-09,2020,0.0557571935451057,0.0841377635385727,0.0331770392688245
2017-06-10,2021,0.0552029278367706,0.0867815023479853,0.0304795822592851
2017-06-11,2022,0.0548184368730274,0.0875995693077974,0.0299592658086428
2017-06-12,2023,0.0545992882657847,0.0885996851854054,0.0295559542388395
2017-06-13,2024,0.0545411731662722,0.0897453262029353,0.0292457291112895
2017-06-14,2025,0.0546399012616562,0.0909970733751069,0.0290009297827636
2017-06-15,2026,0.0548913940484666,0.0923140076969921,0.0287912739220731
2017-06-16,2027,0.0552916765591069,0.0936557402040314,0.0285855019885331
2017-06-17,2028,0.0558368677117751,0.094984958278965,0.0283534694849782
2017-06-18,2029,0.0565231694467056,0.0962702193979003,0.0280684916973092
2017-06-19,2030,0.0573468548033357,0.0974885972887307,0.027709636768065
2017-06-20,2031,0.0583042550843057,0.0986277351900474,0.0272636058861864
2017-06-21,2032,0.0593917462436373,0.0996869237534119,0.0267258684423531
2017-06-22,2033,0.0606057346284179,0.1006769963192,0.026100842795065
2017-06-23,2034,0.0619426421962399,0.101619075163043,0.025401100594508
2017-06-24,2035,0.0633988913248259,0.102542432820854,0.0246457669091653
2017-06-25,2036,0.0649708893259637,0.103481881064305,0.0238584287229895
2017-06-26,2037,0.066655012773325,0.104475130430948,0.0230649133346695
2017-06-27,2038,0.0684475917530094,0.105560485804161,0.0222912554198195
2017-06-28,2039,0.0703448941469202,0.106775102466868,0.0215620675089309
2017-06-29,2040,0.0723431100622326,0.108153875171368,0.0208994059793661
2017-06-30,2041,0.0744383365253194,0.109728910194621,0.0203221192167539
2017-07-01,2042,0.0766265625653355,0.111529455249512,0.0198455955011951
2017-07-02,2043,0.0789036548210645,0.113582133215537,0.0194817978714606
2017-07-03,2044,0.0812653438143896,0.115911330539706,0.0192394734745496
2017-07-04,2045,0.0837072110443799,0.118539614651175,0.019124443709383
2017-07-05,2046,0.0862246770672663,0.121488084152983,0.0191399079104418
2017-07-06,2047,0.0888129907388096,0.124776582743269,0.0192867197091701
2017-07-07,2048,0.0914672198063992,0.13638306803567,0.0116042781439234
2017-07-08,2049,0.0941822430478269,0.140670687308914,0.0117434450065463
2017-07-09,2050,0.0969527441615823,0.145369214958502,0.011984815631139
2017-07-10,2051,0.0997732076188231,0.150492913513007,0.0123202727816144
2017-07-11,2052,0.102637916689225,0.156052430631559,0.0127402072103261
2017-07-12,2053,0.105540953850995,0.162053503884007,0.0132336330342527
2017-07-13,2054,0.108476203788546,0.168495439306222,0.0137882407826034
2017-07-14,2055,0.111437359169243,0.175369459118753,0.0143903220354515
2017-07-15,2056,0.114417929372366,0.182657087798867,0.0150244655494705
2017-07-16,2057,0.117411252318798,0.190328837411157,0.0156729000118055
2017-07-17,2058,0.120410509518379,0.198343546214243,0.0163143646796512
2017-07-18,2059,0.123408744413466,0.206648785631528,0.0169224562417045
2017-07-19,2060,0.126398884051975,0.21518273057355,0.0174635570747217
2017-07-20,2061,0.129373764071549,0.223877735145959,0.0178947018686807
2017-07-21,2062,0.132326156919177,0.232665543171915,0.0181620373920333
2017-07-22,2063,0.135248803168496,0.241483622031935,0.0182007518230903
2017-07-23,2064,0.138134445731594,0.250281646071671,0.0179373252350357
2017-07-24,2065,0.14097586669482,0.259026833990053,0.0172945512948414
2017-07-25,2066,0.143765926440894,0.267706818559083,0.0161990316238311
2017-07-26,2067,0.146497604654455,0.276329073408078,0.0145899972993628
2017-07-27,2068,0.149164042747304,0.284916594520499,0.0124277461237391
2017-07-28,2069,0.151758587185284,0.293500369320369,0.00969999158022422
2017-07-29,2070,0.154274833153101,0.302109929004612,0.00642500554229575
2017-07-30,2071,0.156706667958592,0.310763743135797,0.00265130678552153
2017-07-31,2072,0.159048313555674,0.319461247169652,-0.00154560254537903
2017-08-01,2073,0.161294367557072,0.328177909785631,-0.00606858486771078
2017-08-02,2074,0.163439842114677,0.336864094647461,-0.0108054564572944
2017-08-03,2075,0.165480200067843,0.322415071062948,0.00739647652167608
2017-08-04,2076,0.167411387797678,0.329965847999309,0.00343407495613238
2017-08-05,2077,0.169229864277964,0.337255886610919,-0.000415531360283522
2017-08-06,2078,0.170932625879442,0.344201343219024,-0.00406490120505784
2017-08-07,2079,0.172517226561932,0.350725775270295,-0.00744399545456689
2017-08-08,2080,0.17398179317601,0.356766575970609,-0.0105034702027599
2017-08-09,2081,0.175325035689946,0.362279469959884,-0.0132162166723731
2017-08-10,2082,0.176546252255512,0.36724080610471,-0.0155770362188054
2017-08-11,2083,0.177645329125024,0.371647766398466,-0.017600599728284
2017-08-12,2084,0.178622735528614,0.375516894956381,-0.0193180632168236
2017-08-13,2085,0.179479513712309,0.378881489223565,-0.020772836377941
2017-08-14,2086,0.180217264421538,0.381788383273808,-0.0220160130471218
2017-08-15,2087,0.180838128188783,0.384294525688505,-0.0231018964477058
2017-08-16,2088,0.181344762846709,0.416480868471341,-0.0541012332054572
2017-08-17,2089,0.18174031773774,0.418586425949967,-0.0552351818665865
2017-08-18,2090,0.182028405127129,0.420472906381245,-0.0563406373210796
2017-08-19,2091,0.18221306934879,0.422210286906674,-0.0574575088322809
2017-08-20,2092,0.182298754221856,0.423859164832782,-0.0586139467827853
2017-08-21,2093,0.18229026927181,0.425465789910756,-0.0598254230405696
2017-08-22,2094,0.182192755274173,0.427056938557153,-0.0610945656987142
2017-08-23,2095,0.182011649612611,0.428635199156878,-0.0624117364896289
2017-08-24,2096,0.181752651908437,0.430175523545788,-0.0637563302741489
2017-08-25,2097,0.181421690336677,0.431624035774157,-0.06509876139292
2017-08-26,2098,0.18102488899681,0.432899963257897,-0.0664030759642361
2017-08-27,2099,0.180568536655784,0.433901117748103,-0.0676300785179872
2017-08-28,2100,0.180059057128595,0.434512666415971,-0.068740772457492
2017-08-29,2101,0.179502981509018,0.434618178457088,-0.0696997941473764
2017-08-30,2102,0.178906922411413,0.43411135553025,-0.0704784123916994
2017-08-31,2103,0.178277550334901,0.432906661777151,-0.07105663515229
2017-09-01,2104,0.177621572214619,0.430947331684912,-0.0714240654222982
2017-09-02,2105,0.176945712181715,0.428209851859608,-0.0715793746442001
2017-09-03,2106,0.176256694514946,0.424704766302073,-0.0715285468243398
2017-09-04,2107,0.175561228732199,0.420474308635268,-0.071282290158682
2017-09-05,2108,0.174865996740338,0.415587763625507,-0.0708531370261878
2017-09-06,2109,0.174177641936178,0.41013556911638,-0.0702527348690218
2017-09-07,2110,0.173502760130253,0.404223051309228,-0.0694897021434615
2017-09-08,2111,0.172847892147824,0.397964447836058,-0.0685682457063573
2017-09-09,2112,0.172219517948234,0.39147761288727,-0.0674875662653756
2017-09-10,2113,0.171624052093727,0.356103621528032,-0.0374659946900073
2017-09-11,2114,0.171067840391956,0.350018437880554,-0.0365568329052385
2017-09-12,2115,0.170557157532208,0.34404542460508,-0.0354645563236783
2017-09-13,2116,0.170098205533575,0.338275782222888,-0.0341684051054499
2017-09-14,2117,0.169697112823547,0.332790807677104,-0.0326472426758767
2017-09-15,2118,0.169359933767628,0.327660861048729,-0.0308806015941526
2017-09-16,2119,0.169092648474226,0.322944651771424,-0.0288495919029809
2017-09-17,2120,0.168901162704298,0.318688755615495,-0.0265376670192648
2017-09-18,2121,0.168791307721723,0.314927295615619,-0.023931267906677
2017-09-19,2122,0.168768839928243,0.311681751005951,-0.0210203820118234
2017-09-20,2123,0.168839440136017,0.308960898254807,-0.017799059132609
2017-09-21,2124,0.169008712341362,0.30676093464578,-0.0142659226678001
2017-09-22,2125,0.16928218187532,0.29336964303734,0.00127153495720378
2017-09-23,2126,0.169665292820221,0.292350768704908,0.00521282492441816
2017-09-24,2127,0.170163404596695,0.291766277746758,0.00944299009308083
2017-09-25,2128,0.170781787642589,0.291571666200463,0.0139387758104935
2017-09-26,2129,0.171525618124089,0.291717044938848,0.0186698309050488
2017-09-27,2130,0.172399971640086,0.292150276071076,0.0235986886122882
2017-09-28,2131,0.173409815903349,0.292820452911409,0.0286811438378047
2017-09-29,2132,0.174560002406364,0.293681384725299,0.033867151592174
2017-09-30,2133,0.17585525710543,0.294694691508774,0.039102329424086
2017-10-01,2134,0.177300170183539,0.295832146264402,0.0443300665287552
2017-10-02,2135,0.178899184980252,0.297077022743705,0.0494941356943115
2017-10-03,2136,0.180656586204557,0.298424382745987,0.0545415976587902
2017-10-04,2137,0.182576487574038,0.299880414938992,0.0594257125203348
2017-10-05,2138,0.184662819049671,0.301461064639443,0.0641085527298196
2017-10-06,2139,0.186919313859413,0.303190242101124,0.0685630509486055
2017-10-07,2140,0.189349495524514,0.305097868422897,0.0727742981500706
2017-10-08,2141,0.191956665119288,0.307217940790958,0.0767400068277226
2017-10-09,2142,0.194743889006989,0.309586708757163,0.080470146855706
2017-10-10,2143,0.197713987300691,0.312240980530077,0.0839858331431525
2017-10-11,2144,0.200869523298035,0.315216538205262,0.0873175915361376
2017-10-12,2145,0.204212794131866,0.318546634179054,0.0905031564281742
2017-10-13,2146,0.207745822864967,0.331417221780806,0.0844283028407342
2017-10-14,2147,0.211470352236314,0.335582971278308,0.0874068487110818
2017-10-15,2148,0.215387840238891,0.340191640953544,0.0903524663537966
2017-10-16,2149,0.219499457675714,0.345251923433353,0.0933073958007914
2017-10-17,2150,0.223806087802294,0.350764099669182,0.0963089234126683
2017-10-18,2151,0.228308328121428,0.356719654641871,0.099387630284357
2017-10-19,2152,0.233006494351325,0.363101242418155,0.102566129497737
2017-10-20,2153,0.237900626542309,0.369883012004547,0.105858328480973
2017-10-21,2154,0.242990497271921,0.377031281012433,0.109269219176984
2017-10-22,2155,0.248275621805261,0.384505523205849,0.112795169485362
2017-10-23,2156,0.253755270067737,0.392259621044165,0.116424666711843
2017-10-24,2157,0.259428480242887,0.389858986391145,0.13052378879431
2017-10-25,2158,0.265294073779168,0.397857001377663,0.134462822288779
2017-10-26,2159,0.271350671567806,0.405974989170088,0.13843969383763
2017-10-27,2160,0.277596711039029,0.414161203083645,0.142424619608216
2017-10-28,2161,0.284030463916632,0.422366543686297,0.14638818023401
2017-10-29,2162,0.290650054370692,0.430546363130669,0.150303407660828
2017-10-30,2163,0.29745347731464,0.438662274869021,0.154147939966697
2017-10-31,2164,0.304438616605425,0.446683975085975,0.157906235813492
2017-11-01,2165,0.311603262922885,0.454591087422459,0.161571847564792
2017-11-02,2166,0.318945131126022,0.462375038597469,0.165149749145974
2017-11-03,2167,0.326461876908129,0.470040954425288,0.168658695479037
