"DATE","TIME","PO4","CI_up","CI_low"
2012-02-10,79,0.0347412379998776,0.0380719175884621,0.0309914734685982
2012-02-11,80,0.0347757877617878,0.0380542855715416,0.0310255665351462
2012-02-12,81,0.0347984360473203,0.0380314256619491,0.0310429282528103
2012-02-13,82,0.0348096405269436,0.0380024259736852,0.0310434715364454
2012-02-14,83,0.0348099470061799,0.0379664914202664,0.0310272494087169
2012-02-15,84,0.0347999823664473,0.037922954448714,0.0309944568970901
2012-02-16,85,0.0347804469400651,0.0378712759562061,0.0309454284343028
2012-02-17,86,0.0347521064264875,0.0378110386266777,0.0308806333826396
2012-02-18,87,0.0347157834683463,0.0377419359097149,0.0308006720372542
2012-02-19,88,0.0346723490134448,0.037663760913189,0.0307062742015842
2012-02-20,89,0.0346227135922277,0.0375764001776775,0.0305983020466869
2012-02-21,90,0.034567818639416,0.0374798371790498,0.0304777583228565
2012-02-22,91,0.0345086279836167,0.0373741691273729,0.0303458000097157
2012-02-23,92,0.0344461196200846,0.0372596381777967,0.0302037562418677
2012-02-24,93,0.034381277869927,0.037136674956465,0.0300531480736409
2012-02-25,94,0.0343150860144422,0.0370059491143352,0.0298957066921888
2012-02-26,95,0.0342485194766583,0.0368684193514302,0.0297333863561626
2012-02-27,96,0.034182539604148,0.0367253746702301,0.0295683687477839
2012-02-28,97,0.034118088088562,0.0365784596890898,0.0294030564581876
2012-02-29,98,0.0340560820386868,0.0364296792970656,0.0292400546739274
2012-03-01,99,0.0339974097058159,0.0362813810180886,0.0290821414420448
2012-03-02,100,0.0339429268433557,0.0361362163727981,0.0289322278921501
2012-03-03,101,0.033893453667296,0.0359970846881526,0.0287933103691682
2012-03-04,102,0.0338497723708251,0.035867063954476,0.0286684166046723
2012-03-05,103,0.0338126251351967,0.0357493335272696,0.0285605479370468
2012-03-06,104,0.0337827125701326,0.0356470929729855,0.0284726193104402
2012-03-07,105,0.0337606925106438,0.0355634804806448,0.0284073984475498
2012-03-08,106,0.0337471790932049,0.0355014932836712,0.0283674452741953
2012-03-09,107,0.0337427420326712,0.0353757957192516,0.0284431683518818
2012-03-10,108,0.0337479060221117,0.0353654562528194,0.0284599585264383
2012-03-11,109,0.0337631501807412,0.0353841765630005,0.0285078377401389
2012-03-12,110,0.0337889074802279,0.0354336697791746,0.0285879668438249
2012-03-13,111,0.0338255640866945,0.0355151766641369,0.0287010248132299
2012-03-14,112,0.0338734585645501,0.0356294162757356,0.0288471646689764
2012-03-15,113,0.0339328808987184,0.0357765441674656,0.0290259758394135
2012-03-16,114,0.0340040713036654,0.0359561199799652,0.0292364551247026
2012-03-17,115,0.034087218800661,0.036167086962191,0.0294769890420588
2012-03-18,116,0.034182459558685,0.0364077665790029,0.0297453508926649
2012-03-19,117,0.0342898750090263,0.0366758717553352,0.0300387162428327
2012-03-20,118,0.0344094897585868,0.0369685422982714,0.0303537004815285
2012-03-21,119,0.0345412693418337,0.0372824054570195,0.0306864215330288
2012-03-22,120,0.0346851178658078,0.0376136633087832,0.0310325895445193
2012-03-23,121,0.0348408756161442,0.0378957392765411,0.0314500908136824
2012-03-24,122,0.0350083167042084,0.0382493388062655,0.0318092054047717
2012-03-25,123,0.0351871468456843,0.0386075899181387,0.0321677815288971
2012-03-26,124,0.0353770013687827,0.0389663352886236,0.0325212783815835
2012-03-27,125,0.0355774435552051,0.0393217295520209,0.0328655028634268
2012-03-28,126,0.035787963418692,0.0396703914020212,0.0331967675559866
2012-03-29,127,0.0360079770241002,0.0400095321530093,0.0335120257112747
2012-03-30,128,0.0362368264442977,0.0403370512074004,0.0338089733969819
2012-03-31,129,0.0364737804426957,0.0406515916468955,0.0340861116073216
2012-04-01,130,0.0367180359560644,0.0409525526276916,0.0343427645504577
2012-04-02,131,0.0369687204357182,0.0412400588845243,0.0345790539432663
2012-04-03,132,0.0372248950856511,0.0415148909385432,0.0347958324878199
2012-04-04,133,0.0374855590144106,0.0417783821945757,0.0349945823986749
2012-04-05,134,0.0377496542941698,0.042032290823606,0.0351772866991386
2012-04-06,135,0.0380160718964739,0.0422786551546718,0.0353462819868037
2012-04-07,136,0.0382836584504293,0.0425196413764222,0.0355041015937276
2012-04-08,137,0.0385512237465965,0.0427573918662108,0.0356533177123107
2012-04-09,138,0.0388175488894491,0.0429938816203363,0.0357963903091944
2012-04-10,139,0.039081394983746,0.0432307892105783,0.0359355296576534
2012-04-11,140,0.0393415122261989,0.0434693875423125,0.0360725781850506
2012-04-12,141,0.0395966492638733,0.0437104584913442,0.0362089161111266
2012-04-13,142,0.0398455626751121,0.0439542342712899,0.036345394071531
2012-04-14,143,0.0400870264274891,0.0442003671407952,0.03648229459664
2012-04-15,144,0.0403198411702505,0.0444479278154635,0.0366193229732553
2012-04-16,145,0.040542843225559,0.0446954317324144,0.036755626696331
2012-04-17,146,0.0407549131531426,0.0449408911692505,0.0368898414738716
2012-04-18,147,0.0409549837760761,0.0451818901947444,0.0370201606419268
2012-04-19,148,0.0411420475706989,0.0454156785743554,0.037144423935572
2012-04-20,149,0.0413151633404031,0.0456392801065918,0.0372602208890357
2012-04-21,150,0.0414734621104952,0.0458496104447326,0.037365003725339
2012-04-22,151,0.0416161521988855,0.0460435992605871,0.0374562044406341
2012-04-23,152,0.0417425234344072,0.0462183116129503,0.0375313508671553
2012-04-24,153,0.0418519505106064,0.0463710635616404,0.0375881767725791
2012-04-25,154,0.0419438954774966,0.0464995273833912,0.0376247214775318
2012-04-26,155,0.0420179093867577,0.0466018221680475,0.0376394150043893
2012-04-27,156,0.0420736331170067,0.0466765860834129,0.0376311453767961
2012-04-28,157,0.0421107974150268,0.0467230271904176,0.0375993053525153
2012-04-29,158,0.0421292221962135,0.0467409503770442,0.0375438165899921
2012-04-30,159,0.0421288151531065,0.0467307587796143,0.0374651300319769
2012-05-01,160,0.0421095697248437,0.0466934289953285,0.037364202154803
2012-05-02,161,0.0420715624829227,0.046630460473489,0.0372424476939974
2012-05-03,162,0.0420149499899672,0.0465438006977935,0.0371016705173498
2012-05-04,163,0.0419399651885123,0.0464357491021103,0.0369439754539642
2012-05-05,164,0.0418469133763424,0.046308844025474,0.0367716650508111
2012-05-06,165,0.0417361678238473,0.0461657383020723,0.036587126333662
2012-05-07,166,0.0416081650873702,0.0460090701653713,0.0363927135870308
2012-05-08,167,0.0414634000707629,0.0458413368782025,0.0361906338137824
2012-05-09,168,0.0413024208854569,0.04566477874987,0.0359828417702749
2012-05-10,169,0.0411258235573817,0.0454812808704349,0.0357709512056077
2012-05-11,170,0.0409342466270925,0.0452922989427772,0.0355561681207908
2012-05-12,171,0.0407283656875231,0.0450988140591559,0.0353392505260868
2012-05-13,172,0.0405088879018854,0.0449013192607838,0.035120497401213
2012-05-14,173,0.0402765465423723,0.0446998384114977,0.0348997675023877
2012-05-15,174,0.040032095588485,0.0444939755274617,0.034676526501989
2012-05-16,175,0.0397763044219462,0.044282990463603,0.034449918894369
2012-05-17,176,0.0395099526532685,0.0440658949740551,0.0342188593440968
2012-05-18,177,0.0392338251130685,0.0438415618015134,0.0339821368408151
2012-05-19,178,0.0389487070391296,0.0436088387084706,0.0337385242539133
2012-05-20,179,0.0386553794879909,0.0433666592719648,0.0334868856870644
2012-05-21,180,0.038354614997456,0.0431141427893519,0.0332262743993109
2012-05-22,181,0.0380471735238668,0.0428506767023904,0.0329560149242554
2012-05-23,182,0.037733798675267,0.0425759764244769,0.0326757642906299
2012-05-24,183,0.0374152142587086,0.042290119218909,0.0323855488178812
2012-05-25,184,0.0370921211569349,0.0419935506892794,0.0320857747141955
2012-05-26,185,0.0367651945465541,0.0416870643767766,0.031777212525636
2012-05-27,186,0.0364350814666095,0.0413717567933813,0.0314609572603124
2012-05-28,187,0.0361023987432176,0.0410489618465603,0.0311383676319272
2012-05-29,188,0.0357677312727099,0.0407201699348577,0.0308109892309931
2012-05-30,189,0.0354316306625304,0.0403869379349479,0.0304804674493513
2012-05-31,190,0.035094614226057,0.0400507967990214,0.0301484565820181
2012-06-01,191,0.0347571643245534,0.039713163501968,0.0298165316629589
2012-06-02,192,0.0344197280466849,0.039375263617128,0.0294861092439971
2012-06-03,193,0.0340827172134435,0.0390380698893013,0.0291583825224082
2012-06-04,194,0.0337465086939844,0.0387022608824131,0.0288342750254584
2012-06-05,195,0.0334114450157591,0.0383682022072878,0.0285144155668942
2012-06-06,196,0.0330778352504854,0.0380359511070027,0.0281991355250454
2012-06-07,197,0.0327459561558873,0.0377052834299752,0.0278884877922916
2012-06-08,198,0.0324160535518002,0.0373757403897083,0.0275822851480784
2012-06-09,199,0.0320883439081217,0.0370466911163742,0.0272801544351818
2012-06-10,200,0.0317630161212122,0.0367174059465151,0.0269816018692865
2012-06-11,201,0.0314402334546689,0.036387134740196,0.0266860841511896
2012-06-12,202,0.0311201356199003,0.0360551842944768,0.0263930798110118
2012-06-13,203,0.0308028409715977,0.0357209891408884,0.0261021553937847
2012-06-14,204,0.0304884487929963,0.0353841706463437,0.0258130216655619
2012-06-15,205,0.0301770416457427,0.0350445803293145,0.0255255759240712
2012-06-16,206,0.0298686877592044,0.0347023245809342,0.0252399276631342
2012-06-17,207,0.0295634434341659,0.0343577694487654,0.024956406175109
2012-06-18,208,0.0292613554360494,0.0340115256878797,0.0246755500784283
2012-06-19,209,0.0289624633530696,0.0336644157877777,0.024398080119683
2012-06-20,210,0.028666801895094,0.0333174260208305,0.0241248578142085
2012-06-21,211,0.0283744031094423,0.0329716476145042,0.0238568334583305
2012-06-22,212,0.0280852984904325,0.0326282118349318,0.0235949876932693
2012-06-23,213,0.0277995209602074,0.0322882240286058,0.0233402710786021
2012-06-24,214,0.0275171066992567,0.0319527014921543,0.0230935460333464
2012-06-25,215,0.0272380968061439,0.0316225194650887,0.0228555350564102
2012-06-26,216,0.0269625387672572,0.031298368647571,0.022626778412692
2012-06-27,217,0.0266904877189875,0.0309807265457546,0.0224076035597849
2012-06-28,218,0.0264220074865944,0.0306698437658244,0.0221981075979063
2012-06-29,219,0.0261571713861991,0.0303657452344706,0.0219981530530762
2012-06-30,220,0.0258960627788314,0.0300682453174034,0.0218073764336526
2012-07-01,221,0.0256387753682819,0.0297769750064811,0.02162520828914
2012-07-02,222,0.0253854132376456,0.0294914187825116,0.0214509029736987
2012-07-03,223,0.0251360906228727,0.029210958434268,0.0212835759735453
2012-07-04,224,0.0248909314253354,0.028934920998531,0.0211222464754106
2012-07-05,225,0.0246500684693126,0.0286626280390681,0.0209658827990537
2012-07-06,226,0.0244136425143291,0.0283934436568942,0.0208134483549736
2012-07-07,227,0.0241818010363809,0.0281268188758146,0.0206639458889662
2012-07-08,228,0.0239546967961296,0.0278623303417913,0.0205164579187045
2012-07-09,229,0.0237324862160711,0.0275997115910885,0.0203701814475149
2012-07-10,230,0.0235153275923478,0.0273388754733993,0.0202244552625013
2012-07-11,231,0.0233033791701862,0.0270799266673339,0.0200787784027103
2012-07-12,232,0.0230967971147799,0.0268231636098578,0.0199328187367649
2012-07-13,233,0.0228957334117138,0.0265690695939907,0.0197864110348977
2012-07-14,234,0.0227003337326399,0.0263182932814748,0.0196395444652774
2012-07-15,235,0.0225107353028088,0.0260716194293798,0.0194923400814684
2012-07-16,236,0.0223270648071774,0.0258299312254912,0.0193450195692319
2012-07-17,237,0.0221494363711401,0.025594166231219,0.0191978672371338
2012-07-18,238,0.0219779496504587,0.0253652684885951,0.0190511878971031
2012-07-19,239,0.0218126880627497,0.0251441397925304,0.0189052638058168
2012-07-20,240,0.0216537171899677,0.0249315933903077,0.0187603141417325
2012-07-21,241,0.0215010833778084,0.0247283133858678,0.0186164605052018
2012-07-22,242,0.0213548125539413,0.0245348228577419,0.0184737016081959
2012-07-23,243,0.0212149092826111,0.024351463140441,0.0183318996641985
2012-07-24,244,0.021081356068558,0.024178385902346,0.0181907800428658
2012-07-25,245,0.0209541129185472,0.0240155586485899,0.0180499446074985
2012-07-26,246,0.0208331171642222,0.0238627831841506,0.0179088979288506
2012-07-27,247,0.0207182835456444,0.0237197255047126,0.0177670844042622
2012-07-28,248,0.0206095045508829,0.0235859546540308,0.0176239333385688
2012-07-29,249,0.0205066510034828,0.0234609873924518,0.0174789083686507
2012-07-30,250,0.0204095728866607,0.0233443351278498,0.017331557301615
2012-07-31,251,0.0203181003907115,0.0232355494957376,0.0171815585037614
2012-08-01,252,0.0202320451683885,0.0231342632285988,0.0170287603926094
2012-08-02,253,0.0201512017819623,0.0230402234790078,0.0168732112774941
2012-08-03,254,0.0200753493252314,0.0229533154833939,0.0167151776702115
2012-08-04,255,0.0200042532039149,0.0228735752844988,0.0165551501404925
2012-08-05,256,0.0199376670585329,0.022801191079003,0.0163938367207514
2012-08-06,257,0.0198753348149816,0.0227364935398649,0.0162321446858309
2012-08-07,258,0.0198169928494426,0.0226799361165411,0.0160711521855594
2012-08-08,259,0.0197623722559081,0.022632066800646,0.0159120716573903
2012-08-09,260,0.0197112012063503,0.0225934931459403,0.0157562071865995
2012-08-10,261,0.0196632073952848,0.022564842459752,0.0156049080290067
2012-08-11,262,0.0196181205620674,0.0225467190666212,0.0154595203999542
2012-08-12,263,0.0195756750856108,0.0225396604246503,0.0153213394082146
2012-08-13,264,0.0195356126472098,0.022544093696412,0.0151915627240884
2012-08-14,265,0.0194976849577447,0.0225602941841307,0.0150712472659396
2012-08-15,266,0.0194616565456093,0.0225883468727964,0.0149612699128356
2012-08-16,267,0.0194273076012375,0.0226281122162437,0.0148622930394969
2012-08-17,268,0.0193944368730383,0.0226791972711441,0.014774735550869
2012-08-18,269,0.019362864607881,0.0227409333413947,0.0146987500838414
2012-08-19,270,0.019332435526994,0.0228916192586412,0.0145549493229729
2012-08-20,271,0.0193030218252916,0.0229727775552144,0.0145001366483802
2012-08-21,272,0.0192745261787489,0.0230607959710199,0.0144556716329068
2012-08-22,273,0.0192468847405956,0.0231538512363046,0.0144205768470485
2012-08-23,274,0.019220070102867,0.0232498827817318,0.0143936219446595
2012-08-24,275,0.0191940941953612,0.0233466429048121,0.0143733619133523
2012-08-25,276,0.0191690110894321,0.023441764552392,0.0143581908585497
2012-08-26,277,0.0191449196694576,0.0235328467536449,0.0143464120455498
2012-08-27,278,0.0191219661304346,0.0236175561848764,0.0143363236979242
2012-08-28,279,0.01910034625615,0.0236937413428588,0.0143263183096468
2012-08-29,280,0.0190803074289653,0.0237595535198492,0.0143149910823808
2012-08-30,281,0.019062150319629,0.0238135665199762,0.0143012508001014
2012-08-31,282,0.0190462302038994,0.0238548852568708,0.014284424389409
2012-09-01,283,0.0190329578523104,0.0238832324976716,0.0142643450608256
2012-09-02,284,0.0190227999403185,0.0238990034802621,0.0142414137477941
2012-09-03,285,0.0190162789284699,0.0239032801535928,0.0142166248787203
2012-09-04,286,0.01901397236623,0.0238978003069025,0.0141915503906766
2012-09-05,287,0.0190165115787824,0.0238848814584923,0.0141682800419876
2012-09-06,288,0.0190245797034208,0.0238673043798146,0.0141493209078843
2012-09-07,289,0.0190389090510795,0.0238481657066557,0.014137463653972
2012-09-08,290,0.0190602777789181,0.0238307124641315,0.0141356269738602
2012-09-09,291,0.019089505871526,0.0238181729807478,0.0141466938394193
2012-09-10,292,0.0191274504409327,0.0238135984278733,0.0141733536680228
2012-09-11,293,0.0191750003689089,0.0238197273084211,0.0142179632575191
2012-09-12,294,0.0192330703286031,0.0238388821294997,0.014282436779701
2012-09-13,295,0.0193025942359758,0.0238729038555635,0.0143681718271185
2012-09-14,296,0.0193845181943206,0.0239231261484284,0.014476015056012
2012-09-15,297,0.0194797930069394,0.0239903883049177,0.0146062678216395
2012-09-16,298,0.0195893663433601,0.0240750834396836,0.014758729635783
2012-09-17,299,0.0197141746529435,0.0241772368623752,0.0149327753687151
2012-09-18,300,0.0198551349260081,0.0242966086385419,0.0151274607902952
2012-09-19,301,0.0200131364064568,0.0244328137843355,0.0153416501209069
2012-09-20,302,0.0201890323611644,0.0245854531845444,0.0155741585346194
2012-09-21,303,0.0203836320100347,0.0247542479356177,0.0158239018425985
2012-09-22,304,0.0205976927167154,0.0249391692760446,0.0160900447759841
2012-09-23,305,0.0208319125336379,0.0251405555678087,0.0163721383842003
2012-09-24,306,0.0210869231865867,0.0253592070639305,0.016670236198188
2012-09-25,307,0.0213632835737569,0.0255964487084011,0.0169849782463999
2012-09-26,308,0.0216614738426387,0.0258541513535074,0.017317632138595
2012-09-27,309,0.0219818900955553,0.0261347029890478,0.0176700816894265
2012-09-28,310,0.022324839761753,0.0264409242517499,0.0180447563340727
2012-09-29,311,0.0226905376611181,0.0267759268224151,0.01844449909528
2012-09-30,312,0.0230791027723274,0.0271429191820607,0.0188723769569788
2012-10-01,313,0.0234905557069901,0.027544970999731,0.0193314445958082
2012-10-02,314,0.0239248168814658,0.0279847541345634,0.0198244794783944
2012-10-03,315,0.0243817053698698,0.0284642835378906,0.0203537120093329
2012-10-04,316,0.0248609384155156,0.0289846839402164,0.0209205773763399
2012-10-05,317,0.0253621315738365,0.0295460072009362,0.0215255150350494
2012-10-06,318,0.0258847994577059,0.0301471204025864,0.0221678371761563
2012-10-07,319,0.0264283570559989,0.0307856768561182,0.0228456796583383
2012-10-08,320,0.0269921215980442,0.0314581725435394,0.0235560391566963
2012-10-09,321,0.0275753149400979,0.0321600809165659,0.0242948904449795
2012-10-10,322,0.0281770664548017,0.0328860510484669,0.025057369498193
2012-10-11,323,0.0287964164103985,0.0336301490469516,0.0258380026729565
2012-10-12,324,0.0294323198328297,0.0343861208044497,0.0266309600772961
2012-10-13,325,0.0300836508502308,0.0351476553150647,0.0274303121475446
2012-10-14,326,0.0307492075252582,0.035908631155731,0.0282302716597564
2012-10-15,327,0.0314277171855644,0.0365907185639905,0.029098022701629
2012-10-16,328,0.0321178422660496,0.0373344182282879,0.0298830392494738
2012-10-17,329,0.0328181866777138,0.0380623275073562,0.0306540954028167
2012-10-18,330,0.0335273027165388,0.0387708640932553,0.0314077373484419
2012-10-19,331,0.0342436985214434,0.0394573264086367,0.0321413431091553
2012-10-20,332,0.0349658460826663,0.0401199195406802,0.0328531498583454
2012-10-21,333,0.0356921897908171,0.0407577525998295,0.0335422529917102
2012-10-22,334,0.0364211555023107,0.0413708126169006,0.0342085820619027
2012-10-23,335,0.0371511600792382,0.0419599196662958,0.0348528582844073
2012-10-24,336,0.0378806213414031,0.0425266671765132,0.0354765376086376
2012-10-25,337,0.038607968346032,0.0430733504988984,0.0360817424569343
2012-10-26,338,0.0393316518875329,0.0436028858548502,0.0366711842719014
2012-10-27,339,0.0400501550868578,0.0441187208463887,0.0372480780575702
2012-10-28,340,0.0407620039189172,0.0446247368523894,0.0378160492111761
2012-10-29,341,0.0414657775085912,0.0451251428909056,0.0383790321689087
2012-10-30,342,0.0421601180126974,0.0456243599554482,0.038941159779991
2012-10-31,343,0.0428437398981874,0.0461268944895968,0.0395066419389266
2012-11-01,344,0.0435154384270321,0.046637199631675,0.0400796319281355
2012-11-02,345,0.0441740971665193,0.0471595232522514,0.0406640792669079
2012-11-03,346,0.0448186943603816,0.0476977427673268,0.04126356877669
2012-11-04,347,0.0454483080211197,0.048255188402251,0.0418811472271071
2012-11-05,348,0.0460621196363384,0.0488344591430205,0.0425191414705142
2012-11-06,349,0.0466594164205613,0.0494372390729235,0.0431789754517011
2012-11-07,350,0.0472395920870603,0.0500641259582396,0.0438609977179416
2012-11-08,351,0.047802146159554,0.0507144882649033,0.0445643355192643
2012-11-09,352,0.0483466818888348,0.0513863702648299,0.0452867952946921
2012-11-10,353,0.0488729028820712,0.0520764661414068,0.046024830891026
2012-11-11,354,0.0493806085904407,0.0527801815317806,0.0467735987176864
2012-11-12,355,0.0498696888319749,0.0534917936731426,0.0475271120534225
2012-11-13,356,0.0503401175495818,0.0542047092678269,0.04827849481013
2012-11-14,357,0.0507919460182722,0.0549118039785875,0.0490203197715886
2012-11-15,358,0.0512252957203921,0.0556058123523894,0.0497450008666341
2012-11-16,359,0.0516403511034627,0.0563362708214729,0.050388652741708
2012-11-17,360,0.0520373524229211,0.0569834907031494,0.0510578494710403
2012-11-18,361,0.0524165888528946,0.0575987872220469,0.0516899764326103
2012-11-19,362,0.0527783920237153,0.0581777609302183,0.0522803263125556
2012-11-20,363,0.0531231301168843,0.0587171695604952,0.0528253844891109
2012-11-21,364,0.0534512026183583,0.0592149003370269,0.0533228122367377
2012-11-22,365,0.0537630358009591,0.0596698650148153,0.05377135025187
2012-11-23,366,0.0540590789777937,0.0600818467319999,0.0541706713230066
2012-11-24,367,0.0543398015419448,0.0604513275632224,0.0545212111940129
2012-11-25,368,0.0546056907841456,0.0607793206556873,0.0548240019491934
2012-11-26,369,0.0548572504601975,0.0610672233800656,0.0550805249343758
2012-11-27,370,0.0550950000636991,0.0613167002121314,0.0552925925170448
2012-11-28,371,0.0553194747471675,0.0615295975705954,0.0554622614101346
2012-11-29,372,0.0555312258255654,0.0617856260455559,0.055514037806987
2012-11-30,373,0.0557308217901477,0.0619320647766237,0.0556051099354294
2012-12-01,374,0.0559188497568556,0.0620481786948316,0.0556609056746508
2012-12-02,375,0.0560959172716191,0.0621361993479199,0.0556841131771772
2012-12-03,376,0.0562626543942465,0.062198452984148,0.055677571076668
2012-12-04,377,0.0564197159825155,0.0622373761799222,0.0556442802461933
2012-12-05,378,0.0565677840981043,0.0622555343908072,0.0555874156738644
2012-12-06,379,0.0567075704556861,0.0622556416043089,0.0555103351264248
2012-12-07,380,0.0568398188355389,0.0622405792727638,0.0554165810959888
2012-12-08,381,0.0569653073782132,0.0622134120122325,0.0553098719394378
2012-12-09,382,0.057084850677092,0.062298904027764,0.0550725695930879
2012-12-10,383,0.0571993015811899,0.062258867044155,0.0549502823921227
2012-12-11,384,0.0573095526165292,0.0622170226825106,0.0548269086465849
2012-12-12,385,0.057416536930313,0.0621770911265188,0.0547063999663318
2012-12-13,386,0.0575212286584842,0.0621428309291832,0.0545925169942748
2012-12-14,387,0.0576246426148185,0.0621179280317764,0.0544886884965778
2012-12-15,388,0.0577278331992907,0.0621058613436128,0.0543978701997835
2012-12-16,389,0.0578318924260137,0.0621097610713175,0.0543224247711464
2012-12-17,390,0.0579379469775125,0.0621322823592836,0.0542640452910619
2012-12-18,391,0.0580471542033956,0.0621755178688026,0.0542237394458769
