"DATE","TIME","SIOH4","CI_up","CI_low"
2014-05-13,902,0.607963935825855,0.671841657398109,0.54344290695811
2014-05-14,903,0.612116520550056,0.6754995937467,0.548022533239931
2014-05-15,904,0.616101393856953,0.678950410614676,0.552465281024264
2014-05-16,905,0.61992223831282,0.682197656469483,0.556767822986806
2014-05-17,906,0.623583902398789,0.685248187461726,0.560929807463998
2014-05-18,907,0.627092313263415,0.688111937165916,0.564953728994838
2014-05-19,908,0.630454381941924,0.69080156563635,0.568844665547258
2014-05-20,909,0.633677902293584,0.693332005989125,0.572609896746018
2014-05-21,910,0.636771444924943,0.695719934909252,0.576258427338102
2014-05-22,911,0.63974424735666,0.697983199690141,0.579800448229405
2014-05-23,912,0.642606101658535,0.70014023770345,0.583246772554113
2014-05-24,913,0.645367240724841,0.702209524025469,0.586608285642048
2014-05-25,914,0.648038224294146,0.704209079283324,0.589895445229401
2014-05-26,915,0.650629825738331,0.706156063132914,0.59311786220972
2014-05-27,916,0.653152920558411,0.708066470072283,0.596283983550972
2014-05-28,917,0.655618377433403,0.709954934699684,0.599400888936777
2014-05-29,918,0.658036952576102,0.711834644228137,0.602474202530361
2014-05-30,919,0.660419188058904,0.713717348057306,0.605508112157612
2014-05-31,920,0.66277531468585,0.715613448137758,0.608505480986098
2014-06-01,921,0.665115159905674,0.717532150020078,0.61146803186209
2014-06-02,922,0.66744806118589,0.71948165279422,0.614396581891455
2014-06-03,923,0.669782785200692,0.721469356272205,0.617291304342737
2014-06-04,924,0.672127453125877,0.723502065294508,0.620151996058716
2014-06-05,925,0.674489472282202,0.725586173470421,0.622978330774408
2014-06-06,926,0.676875474324081,0.727727811583973,0.625770081586764
2014-06-07,927,0.679291260132852,0.729932949016463,0.628527298948496
2014-06-08,928,0.681741751542116,0.732207439696724,0.63125043375336
2014-06-09,929,0.684230949996044,0.734557007257696,0.633940398272548
2014-06-10,930,0.686761902219071,0.736987167311508,0.636598560935518
2014-06-11,931,0.68933667295605,0.739503088158056,0.639226674334187
2014-06-12,932,0.69195632482472,0.742109394905672,0.641826739485237
2014-06-13,933,0.694620905306369,0.744809925929093,0.644400813372265
2014-06-14,934,0.697329440884889,0.747607454720505,0.646950771050993
2014-06-15,935,0.700079938328337,0.750503394248375,0.649478037917053
2014-06-16,936,0.702869393089804,0.75349750450854,0.651983311709609
2014-06-17,937,0.705693804785558,0.756587626487358,0.65446629690634
2014-06-18,938,0.708548199687174,0.75976946666313,0.656925475730049
2014-06-19,939,0.71142666014085,0.763036454923378,0.659357939449582
2014-06-20,940,0.714322360800656,0.766379695047061,0.661759300613574
2014-06-21,941,0.717227611533164,0.769788020689741,0.664123701214742
2014-06-22,942,0.720133906818719,0.773248161505229,0.66644392385371
