"DATE","TIME","PO4","CI_up","CI_low"
2013-12-25,758,0.0626803825207201,0.0822821480242859,0.0446375918695181
2013-12-26,759,0.0623489047726991,0.0821441469619688,0.0442517976653709
2013-12-27,760,0.0620221220195707,0.0820145172780409,0.043829550673941
2013-12-28,761,0.0617003773386245,0.0818905527906846,0.0433727945193795
2013-12-29,762,0.0613839806557466,0.0817706146303373,0.0428842513603472
2013-12-30,763,0.0610732103507728,0.0816540865874913,0.0423671660807542
2013-12-31,764,0.0607683152375559,0.0815412751665133,0.041825085828126
2014-01-01,765,0.0604695168790634,0.0814332489850123,0.0412616933103603
2014-01-02,766,0.0601770121941067,0.0813316169485006,0.0406807033443494
2014-01-03,767,0.059890976309833,0.081238252032541,0.040085822480458
2014-01-04,768,0.0596115656128547,0.0811549765906141,0.0394807621837925
2014-01-05,769,0.059338920951811,0.0810832347039651,0.0388692879889605
2014-01-06,770,0.0590731709451598,0.0810237856127276,0.0382552811190952
2014-01-07,771,0.0588144353499688,0.0809764575366612,0.0376427861826737
2014-01-08,772,0.0585628284502662,0.0809400005972435,0.0370360197562823
2014-01-09,773,0.0583184624269761,0.0809120688173574,0.0364393208254196
2014-01-10,774,0.0580814506754327,0.0808893436758222,0.0358570353459345
2014-01-11,775,0.0578519110407738,0.0808677877151729,0.0352933422635049
2014-01-12,776,0.0576299689459979,0.0808429917103227,0.0347520439846015
2014-01-13,777,0.0574157603919817,0.0808105601624155,0.0342363560669949
2014-01-14,778,0.0572094348131565,0.0807664736228536,0.0337487347125772
2014-01-15,779,0.057011157776708,0.080707374899116,0.0332907747735962
2014-01-16,780,0.0568211135170023,0.0806307466936707,0.032863197138907
2014-01-17,781,0.0566395073003604,0.0805349738796175,0.0324659270929742
2014-01-18,782,0.0564665676182482,0.0804193066982201,0.0320982498741241
2014-01-19,783,0.0563025482093707,0.0802837560993356,0.0317590200756659
2014-01-20,784,0.0561477299130425,0.0801289573764121,0.0314468989083581
2014-01-21,785,0.0560024223575324,0.0799560346826197,0.031160596349186
2014-01-22,786,0.0558669654878668,0.0797664902771459,0.0308991011792395
2014-01-23,787,0.055741730937839,0.0795621318918577,0.030661888166188
2014-01-24,788,0.0556271232507436,0.0793450419284575,0.030449096274856
2014-01-25,789,0.0555235809526801,0.0791175845338025,0.0302616739216256
2014-01-26,790,0.0554315774811991,0.0788824411623272,0.0301014869054648
2014-01-27,791,0.0553516219706521,0.078642661631569,0.0299713822743436
2014-01-28,792,0.0552842598939221,0.0784017153440998,0.0298751978455449
2014-01-29,793,0.055230073558317,0.0781635258429763,0.029817703414436
2014-01-30,794,0.0551896824513808,0.0779324710490645,0.0298044570914655
2014-01-31,795,0.0551637434302916,0.0777133316617157,0.0298415601895365
2014-02-01,796,0.0551529507464443,0.0775111719877966,0.0299352983464978
2014-02-02,797,0.0551580358948447,0.0773311419663235,0.0300916667696252
2014-02-03,798,0.0551797672761455,0.0771781975829006,0.0303157946617361
2014-02-04,799,0.055218949657615,0.0770567500756254,0.0306113075233469
2014-02-05,800,0.0552764234181158,0.0769702720594134,0.0309796930588876
2014-02-06,801,0.0553530635613681,0.0769209086727154,0.031419760641735
2014-02-07,802,0.0554497784814322,0.0769091592678395,0.0319272969528438
2014-02-08,803,0.055567508464541,0.0769337031610646,0.032495012536752
2014-02-09,804,0.0557072239121805,0.0769914346933333,0.0331128403574747
2014-02-10,805,0.0558699232717036,0.0770777449140882,0.0337685904450241
2014-02-11,806,0.0560566306627822,0.0771870428376145,0.034448896293616
2014-02-12,807,0.0562683931906579,0.0773134591438568,0.0351403275439904
2014-02-13,808,0.056506277940436,0.0774516344493991,0.0358305085005165
2014-02-14,809,0.0567713686505293,0.077597476046643,0.0365090842122191
2014-02-15,810,0.0570647620677503,0.0777487766337311,0.0371684135222073
2014-02-16,811,0.0573875639913837,0.0779056212794046,0.0378039283558614
2014-02-17,812,0.0577408850187387,0.0780705526040462,0.0384141618135729
2014-02-18,813,0.0581258360100695,0.078248505319509,0.039000497841649
2014-02-19,814,0.058543523296202,0.0784465501455992,0.0395667233667154
2014-02-20,815,0.0589950436575768,0.0786735003230616,0.0401184693050942
2014-02-21,816,0.0594814791085341,0.0789394336227071,0.0406626153905463
2014-02-22,817,0.0600038915253671,0.0792551740071791,0.0412067132650418
2014-02-23,818,0.0605633171607799,0.0796317653296678,0.0417584600370977
2014-02-24,819,0.0611607610907631,0.0800799586773611,0.0423252356017659
2014-02-25,820,0.0617971916423961,0.0806097273410267,0.0429137040901528
2014-02-26,821,0.0624735348525868,0.0812298194958781,0.0435294736452098
2014-02-27,822,0.0631906690081848,0.081947358121616,0.0441768088686047
2014-02-28,823,0.0639494193172062,0.082767499651336,0.0448583955936474
2014-03-01,824,0.0647505527590538,0.0836931663687467,0.0455751664427512
2014-03-02,825,0.0655947731586621,0.084724871615552,0.0463262057562034
2014-03-03,826,0.0664827165254766,0.0858606601143386,0.0471087612273986
2014-03-04,827,0.067414946693215,0.0870961864337669,0.0479183937939741
2014-03-05,828,0.068391951290581,0.0884249507473563,0.0487492937840241
2014-03-06,829,0.0694141380666752,0.089838700598774,0.0495947774687635
2014-03-07,830,0.07048183158796,0.0913279894288707,0.050447953340319
2014-03-08,831,0.0715952703164989,0.0928828583056113,0.051302514010406
2014-03-09,832,0.0727546040719842,0.0944935806919077,0.0521535738123384
2014-03-10,833,0.0739598918730453,0.0961513879225271,0.0529984434369336
2014-03-11,834,0.0752111001466481,0.0978490830563339,0.0538372216268222
2014-03-12,835,0.0765081012882619,0.0995814587484644,0.0546730976624791
2014-03-13,836,0.0778506725500467,0.101345461774801,0.0555122980842995
2014-03-14,837,0.0792384952297205,0.103140087720996,0.0563636694290186
2014-03-15,838,0.0806711541291282,0.104966034128256,0.0572379515895062
2014-03-16,839,0.0821481372489151,0.106825177749661,0.0581468476148576
2014-03-17,840,0.0836688356841478,0.108719963005062,0.0591020230365175
2014-03-18,841,0.0852325436852529,0.110652791225417,0.0601141667055704
2014-03-19,842,0.0868384588492245,0.112625486502683,0.0611922197165736
2014-03-20,843,0.0884856824076458,0.114638890207567,0.0623428391314324
2014-03-21,844,0.0901732195806278,0.11669260962714,0.0635701203104016
2014-03-22,845,0.0918999799691813,0.118784922394364,0.0648755649397946
2014-03-23,846,0.0936647779627251,0.120912820653516,0.066258256448429
2014-03-24,847,0.0954663331432797,0.123072168089311,0.0677151914387144
2014-03-25,848,0.097303270673278,0.125257938269403,0.0692417131218663
2014-03-26,849,0.0991741216597224,0.127464502644064,0.0708319972758571
2014-03-27,850,0.101077323493514,0.12968593930656,0.0724795495800538
2014-03-28,851,0.103011220169038,0.13191633777407,0.0741776826063349
2014-03-29,852,0.104974062595378,0.134150079524015,0.075919949447174
2014-03-30,853,0.10696400891678,0.13638207814665,0.0777005179703568
2014-03-31,854,0.108979124865967,0.1386079664548,0.0795144747096791
2014-04-01,855,0.111017384179655,0.140824220744297,0.0813580506083794
2014-04-02,856,0.113076669110852,0.143028214901484,0.0832287627246775
2014-04-03,857,0.115154771077305,0.145218199674036,0.0851254672873159
2014-04-04,858,0.117249391489499,0.147393205716008,0.0870483209523999
2014-04-05,859,0.119358142804999,0.149552873492653,0.0889986495341316
2014-04-06,860,0.121478549858401,0.151697219050222,0.0909787274491017
2014-04-07,861,0.123608051517705,0.153826351845634,0.0929914768452384
2014-04-08,862,0.125744002718496,0.155940168523757,0.0950401025679064
2014-04-09,863,0.127883676926716,0.158038053349916,0.0971276868268149
2014-04-10,864,0.130024269079149,0.16011862015805,0.0992567742326981
2014-04-11,865,0.132162899047775,0.162179530370356,0.101428982108269
2014-04-12,866,0.134296615670059,0.164217415672759,0.103644671194616
2014-04-13,867,0.136422401381826,0.166227922220881,0.105902707310254
2014-04-14,868,0.138537177482823,0.168205877179503,0.108200335428385
2014-04-15,869,0.140637810057303,0.17014556066857,0.110533175320618
2014-04-16,870,0.142721116563162,0.17204105024543,0.112895334424173
2014-04-17,871,0.144783873093336,0.173886594187589,0.115279621191925
2014-04-18,872,0.14682282230259,0.175676966284008,0.117677832792323
2014-04-19,873,0.148834681981531,0.17740775916782,0.120081085787857
2014-04-20,874,0.15081615424803,0.179075584247019,0.12248015758701
2014-04-21,875,0.152763935314291,0.180678161487074,0.124865809510387
2014-04-22,876,0.154674725776065,0.18221429854365,0.127229068208249
2014-04-23,877,0.156545241358953,0.18368377310709,0.129561449677671
2014-04-24,878,0.158372224045958,0.185087142695783,0.131855118047594
2014-04-25,879,0.160152453500507,0.186425511533968,0.134102978611019
2014-04-26,880,0.161882758690446,0.187700284668372,0.136298710542364
2014-04-27,881,0.163560029611285,0.188912936026444,0.138436748917565
2014-04-28,882,0.165181229001406,0.190064811037145,0.140512227945782
2014-04-29,883,0.166743403938315,0.191156977130651,0.142520897897261
2014-04-30,884,0.168243697203426,0.192190128115096,0.144459027451463
2014-05-01,885,0.169679358303409,0.193164541968075,0.146323301578083
2014-05-02,886,0.171047754038885,0.194080086485382,0.14811072308333
2014-05-03,887,0.172346378516147,0.194936263694107,0.14981852399342
2014-05-04,888,0.173572862504579,0.195732281931848,0.151444091245654
2014-05-05,889,0.174724982051343,0.19646714385476,0.152984909791227
2014-05-06,890,0.175800666275591,0.197139739138363,0.154438525123942
2014-05-07,891,0.176798004276518,0.197748932029972,0.15580252629623
2014-05-08,892,0.177715251102959,0.198293635949403,0.157074549515642
2014-05-09,893,0.178550832746331,0.19877286975949,0.158252301325304
2014-05-10,894,0.17930335013344,0.199185792878618,0.159333599140238
2014-05-11,895,0.179971582110498,0.199531718826287,0.160316425610425
2014-05-12,896,0.180554487424335,0.199810108851024,0.161198992056102
2014-05-13,897,0.181051205720914,0.200020548822968,0.161979805247001
2014-05-14,898,0.181461057594533,0.200162713511988,0.162657731237688
2014-05-15,899,0.181783543733269,0.200236322755039,0.163232049940669
2014-05-16,900,0.182018343217038,0.200241093975326,0.163702494669157
2014-05-17,901,0.18216531103393,0.200176695231102,0.164069272001925
2014-05-18,902,0.182224474888093,0.20004270261407,0.164333058950358
2014-05-19,903,0.182196031378302,0.199838565491582,0.164494976433449
2014-05-20,904,0.1820803416304,0.199563582800669,0.164556540334981
2014-05-21,905,0.181877926469082,0.199216893270495,0.164519593724414
2014-05-22,906,0.181589461215026,0.198797481935852,0.164386225920035
2014-05-23,907,0.181215770192268,0.19830420448357,0.164158685686766
2014-05-24,908,0.180757821028088,0.197735829799363,0.163839296736451
2014-05-25,909,0.180216718823672,0.197091099624372,0.163430383653232
2014-05-26,910,0.179593700268568,0.196368802671399,0.162934215343385
2014-05-27,911,0.178890127765703,0.19556785913893,0.162352971205549
2014-05-28,912,0.178107483626585,0.194687410537106,0.16168873268091
2014-05-29,913,0.177247364388483,0.193726909264298,0.160943500026609
2014-05-30,914,0.1763114752971,0.192686202483626,0.160119231447521
2014-05-31,915,0.175301624989515,0.191565605459204,0.159217899467383
2014-06-01,916,0.174219720403412,0.19036596044969,0.158241557860821
2014-06-02,917,0.17306776192965,0.189088678319954,0.157192411707311
2014-06-03,918,0.171847838816502,0.187735761045631,0.156072883137971
2014-06-04,919,0.170562124825272,0.186309804139078,0.154885665998288
2014-06-05,920,0.169212874128795,0.184813978684903,0.153633763765762
2014-06-06,921,0.167802417436443,0.183251993173297,0.152320506460569
2014-06-07,922,0.166333158321963,0.181628035741186,0.150949543823977
2014-06-08,923,0.164807569723731,0.179946697876368,0.149524813620018
2014-06-09,924,0.163228190580887,0.178212881204427,0.148050485497488
2014-06-10,925,0.161597622563474,0.176431689730436,0.146530882420733
2014-06-11,926,0.159918526850109,0.174608310867883,0.144970383232719
2014-06-12,927,0.158193620902994,0.172747889715085,0.143373311422586
2014-06-13,928,0.156425675187249,0.1708554022245,0.141743816555731
2014-06-14,929,0.154617509779713,0.168935533977324,0.140085755956
2014-06-15,930,0.15277199081155,0.166992572002685,0.138402584930609
2014-06-16,931,0.150892026689264,0.165030317235559,0.13669726390954
2014-06-17,932,0.148980564040182,0.16305202459878,0.134972190177463
2014-06-18,933,0.147040583331026,0.161060376226554,0.133229160340853
2014-06-19,934,0.145075094112066,0.159057491064836,0.131469367360776
2014-06-20,935,0.143087129844395,0.157044971192163,0.129693433106359
2014-06-21,936,0.141079742274181,0.155023982046799,0.127901474286547
2014-06-22,937,0.139055995325288,0.152995360746972,0.126093196709531
2014-06-23,938,0.137018958490373,0.150959744271387,0.124268010498029
2014-06-24,939,0.134971699710335,0.148917707755424,0.122425157454455
2014-06-25,940,0.132917277742841,0.146869902723676,0.120563841363891
2014-06-26,941,0.130858734032207,0.144817185704731,0.118683352605105
2014-06-27,942,0.128799084105228,0.142760729174901,0.116783179814406
2014-06-28,943,0.126741308530222,0.140702108856205,0.114863103217563
2014-06-29,944,0.124688343489414,0.138643363712047,0.112923266287712
2014-06-30,945,0.12264307102751,0.136587027230866,0.110964224316402
2014-07-01,946,0.120608309051593,0.134536130529916,0.108986970098088
2014-07-02,947,0.118586801168973,0.132494179314263,0.106992938123209
2014-07-03,948,0.116581206459987,0.130465107753038,0.104983989442643
2014-07-04,949,0.114594089291659,0.128453212925675,0.102962379768047
2014-07-05,950,0.112627909285248,0.126463073732535,0.10093071350932
2014-07-06,951,0.110685011555725,0.124499458162273,0.0988918864338431
2014-07-07,952,0.108767617343958,0.122567222662295,0.0968490195616738
2014-07-08,953,0.106877815162495,0.120671207146986,0.0948053868585797
2014-07-09,954,0.105017552573424,0.11881612895123,0.0927643392921817
2014-07-10,955,0.103188628711525,0.11700647881618,0.0907292278775966
2014-07-11,956,0.101392687658126,0.115246421780333,0.0887033284289746
2014-07-12,957,0.0996312127606586,0.113539705627941,0.0866897708010013
2014-07-13,958,0.0979055219801476,0.111889579300293,0.0846914753879265
2014-07-14,959,0.0962167643341155,0.110298723388316,0.0827110994882831
2014-07-15,960,0.0945659174858875,0.108769194490465,0.0807509957993082
2014-07-16,961,0.0929537865135659,0.107302384841549,0.0788131847628389
2014-07-17,962,0.091381003873424,0.10589899820891,0.0768993417663405
2014-07-18,963,0.0898480305536724,0.104559042631176,0.075010799366916
2014-07-19,964,0.0883551583959592,0.103281840162035,0.0731485638401179
2014-07-20,965,0.0869025135441132,0.102066053394517,0.0713133445629752
2014-07-21,966,0.0854900609629539,0.100909728190575,0.0695055941249464
2014-07-22,967,0.0841176099549309,0.0998103517285863,0.067725556706061
2014-07-23,968,0.0827848205892539,0.0987649247016293,0.0659733222182519
2014-07-24,969,0.0814912109473344,0.0977700462403248,0.0642488839777079
2014-07-25,970,0.080236165079976,0.0968220098815843,0.0625521982150841
2014-07-26,971,0.0790189415659511,0.0959169086454565,0.0608832444375667
2014-07-27,972,0.0778386825584047,0.095050747005464,0.0592420863890645
