"DATE","TIME","NH4","CI_up","CI_low"
2014-07-28,1050,0.118228285763253,0.215944535797851,0.0104237193845045
2014-07-29,1051,0.119552185222716,0.219160968469254,0.00890517847207951
2014-07-30,1052,0.120849694070755,0.222304075425725,0.00741431258754473
2014-07-31,1053,0.122116744178197,0.225372203664375,0.00596331166275688
2014-08-01,1054,0.123349352046406,0.22836579995854,0.00456565609413076
2014-08-02,1055,0.124543627258746,0.231287288667587,0.00323583930758142
2014-08-03,1056,0.125695780567317,0.234140805949479,0.00198897812150498
2014-08-04,1057,0.126802131629426,0.236931790381685,0.000840318803297213
2014-08-05,1058,0.127859116413079,0.239666442920362,-0.000195342891543007
2014-08-06,1059,0.128863294294929,0.24235108248428,-0.00110429927377469
2014-08-07,1060,0.129811354877496,0.244991435440694,-0.00187458901394869
2014-08-08,1061,0.130700124555017,0.247591906050607,-0.00249663399219691
2014-08-09,1062,0.131526572859061,0.250154878992797,-0.00296381133654806
2014-08-10,1063,0.132287818615873,0.252680103617764,-0.00327292066048183
2014-08-11,1064,0.132981135947418,0.255164202695029,-0.00342451410469458
2014-08-12,1065,0.1336039601472,0.25760033715873,-0.00342306751921803
2014-08-13,1066,0.134153893460163,0.259978044499814,-0.00327698339651611
2014-08-14,1067,0.134628710793373,0.262283254110456,-0.00299842821730725
2014-08-15,1068,0.135026365380732,0.264498470061452,-0.00260301712898678
2014-08-16,1069,0.135344994420726,0.266603101997913,-0.0021093662663163
2014-08-17,1070,0.135582924701249,0.268573918863077,-0.00153853711826735
2014-08-18,1071,0.135738678219831,0.281248994341819,-0.0117767946587678
2014-08-19,1072,0.135810977801287,0.282913591879139,-0.0111601774162501
2014-08-20,1073,0.135798752707902,0.284355861417038,-0.0105287957705242
2014-08-21,1074,0.135701144229883,0.285547932269266,-0.00990647936179134
2014-08-22,1075,0.135517511236017,0.286462502563448,-0.00931590328052462
2014-08-23,1076,0.135247435656353,0.287073549066352,-0.00877784082412555
2014-08-24,1077,0.134890727860474,0.287357035059258,-0.00831044209120357
2014-08-25,1078,0.13444743188653,0.287291610223498,-0.0079285549145956
2014-08-26,1079,0.13391783046792,0.286859295643375,-0.00764310795345108
2014-08-27,1080,0.133302449796438,0.286046144364394,-0.00746058005007888
2014-08-28,1081,0.132602063952994,0.284842863559508,-0.00738258453086327
2014-08-29,1082,0.131817698929867,0.283245378458796,-0.00740560109857991
2014-08-30,1083,0.130950636162048,0.281255311149477,-0.00752089023027405
2014-08-31,1084,0.130002415479718,0.27888033977722,-0.00771462430789885
2014-09-01,1085,0.128974837389565,0.27613439659922,-0.0079682647665566
2014-09-02,1086,0.127869964589568,0.27303765829816,-0.00825920419773771
2014-09-03,1087,0.12669012262034,0.269616281053232,-0.00856167589902512
2014-09-04,1088,0.125437899556241,0.265901838543401,-0.00884791096187729
