"DATE","TIME","ABONDANCE","CI_up","CI_low"
2012-01-03,0,9.25046282053651,9.45333924078075,8.04124509235434
2012-01-04,1,9.24297583064213,9.42052537192392,8.08830048277622
2012-01-05,2,9.2363168993668,9.228616447486,8.29729452904149
2012-01-06,3,9.23048906951236,9.21391831188831,8.33200977468448
2012-01-07,4,9.22549360019105,9.20286460577696,8.36607509861013
2012-01-08,5,9.22132998502041,9.19531194194656,8.39966548863047
2012-01-09,6,9.21799597158074,9.19111250432795,8.43292532560218
2012-01-10,7,9.21548758210995,9.19011132589891,8.46596807225301
2012-01-11,8,9.2137991354055,9.19214425019927,8.49887647254655
2012-01-12,9,9.21292326990352,9.19703660540184,8.53170329965946
2012-01-13,10,9.21285096790043,9.20460259800568,8.56447266664342
2012-01-14,11,9.21357158088131,9.21464541084811,8.5971818897718
2012-01-15,12,9.21507285591656,9.22695796814735,8.62980387140594
2012-01-16,13,9.21734096308604,9.24132430954338,8.66228994788592
2012-01-17,14,9.22036052388799,9.25752149642498,8.69457312929529
2012-01-18,15,9.22411464058809,9.27532195795932,8.72657164266517
2012-01-19,16,9.22858492646212,9.26028666113938,8.79240218948623
2012-01-20,17,9.23375153688387,9.28129650283608,8.82285529913404
2012-01-21,18,9.23959320120917,9.30313113820133,8.85282333656541
2012-01-22,19,9.246087255405,9.32558021321282,8.88219597111832
2012-01-23,20,9.2532096753721,9.34844280683607,8.91086708603078
2012-01-24,21,9.2609351109088,9.37153010176791,8.93873791318711
2012-01-25,22,9.26923692026322,9.39466773007705,8.96571977558404
2012-01-26,23,9.27808720522103,9.41769771933658,8.99173637178594
2012-01-27,24,9.28745684667621,9.44047998283576,9.01672555396588
2012-01-28,25,9.29731554063257,9.46289331686896,9.04064056970739
2012-01-29,26,9.30763183458503,9.48483588803964,9.06345075679933
2012-01-30,27,9.31837316423064,9.50622521311558,9.08514169901722
2012-01-31,28,9.32950589046098,9.52699765242158,9.10571486860048
2012-02-01,29,9.34099533658993,9.54710745435549,9.12518679711872
2012-02-02,30,9.35280582577257,9.56652540278547,9.14358783007281
